element,species,degeneracy,energy_ev
Nd,1,11,0.85
Nd,1,13,1.04
Nd,1,15,1.24
Nd,1,17,1.45
Nd,1,11,1.05
Nd,1,13,1.13
Nd,1,15,1.23
Nd,1,17,1.35
Nd,1,19,1.48
Nd,1,21,1.62
Nd,1,23,1.77
Nd,1,13,1.09
Nd,1,15,1.2
Nd,1,17,1.34
Nd,1,19,1.47
Nd,1,9,1.13
Nd,1,11,1.24
Nd,1,13,1.39
Nd,1,15,1.6
Nd,1,17,1.83
Nd,1,9,1.22
Nd,1,11,1.29
Nd,1,13,1.38
Nd,1,15,1.48
Nd,1,17,1.6
Nd,1,19,1.73
Nd,1,21,1.87
Nd,1,7,1.23
Nd,1,9,1.32
Nd,1,11,1.54
Nd,1,13,1.77
Nd,1,15,1.91
Nd,1,3,1.25
Nd,1,5,1.3
Nd,1,7,1.38
Nd,1,13,1.34
Nd,1,15,1.49
Nd,1,17,1.65
Nd,1,19,1.82
Nd,1,21,2
Nd,1,11,1.35
Nd,1,7,1.36
Nd,1,9,1.42
Nd,1,11,1.51
Nd,1,13,1.6
Nd,1,15,1.71
Nd,1,17,1.83
Nd,1,19,1.96
Nd,1,11,1.38
Nd,1,13,1.46
Nd,1,15,1.56
Nd,1,17,1.7
Nd,1,9,1.41
Nd,1,11,1.49
Nd,1,13,1.59
Nd,1,15,1.71
Nd,1,17,1.85
Nd,1,7,1.41
Nd,1,9,1.63
Nd,1,11,1.72
Nd,1,13,1.95
Nd,1,3,1.47
Nd,1,5,1.49
Nd,1,7,1.52
Nd,1,9,1.57
Nd,1,9,1.49
Nd,1,11,1.5
Nd,1,13,1.64
Nd,1,15,1.78
Nd,1,17,1.93
Nd,1,19,2.08
Nd,1,7,1.53
Nd,1,9,1.6
Nd,1,11,1.69
Nd,1,13,1.55
Nd,1,15,1.58
Nd,1,17,1.79
Nd,1,7,1.58
Nd,1,9,1.61
Nd,1,13,1.65
Nd,1,5,1.69
Nd,1,7,1.7
Nd,1,9,1.73
Nd,1,11,1.82
Nd,1,13,1.93
Nd,1,15,2.08
Nd,1,7,1.69
Nd,1,9,2.01
Nd,1,11,2.25
Nd,1,9,1.7
Nd,1,11,1.77
Nd,1,13,1.89
Nd,1,15,2.02
Nd,1,17,2.16
Nd,1,19,2.32
Nd,1,21,2.47
Nd,1,7,1.71
Nd,1,11,1.75
Nd,1,7,1.79
Nd,1,9,1.89
Nd,1,11,1.94
Nd,1,13,2.07
Nd,1,15,2.21
Nd,1,17,2.37
Nd,1,19,2.54
Nd,1,15,1.83
Nd,1,11,1.83
Nd,1,9,1.84
Nd,1,11,1.87
Nd,1,5,1.91
Nd,1,7,1.92
Nd,1,11,1.92
Nd,1,9,1.93
Nd,1,9,1.95
Nd,1,13,1.96
Nd,1,9,1.97
Nd,1,7,1.97
Nd,1,11,1.99
Nd,1,9,1.99
Nd,1,13,2
Nd,1,11,2
Nd,1,11,2.02
Nd,1,15,2.03
Nd,1,11,2.08
Nd,1,13,2.08
Nd,1,11,2.09
Nd,1,15,2.09
Nd,1,7,2.11
Nd,1,9,2.11
Nd,1,13,2.12
Nd,1,11,2.13
Nd,1,13,2.14
Nd,1,15,2.14
Nd,1,9,2.15
Nd,1,11,2.16
Nd,1,9,2.19
Nd,1,13,2.2
Nd,1,7,2.21
Nd,1,9,2.32
Nd,1,11,2.46
Nd,1,13,2.56
Nd,1,9,2.21
Nd,1,11,2.21
Nd,1,17,2.23
Nd,1,7,2.23
Nd,1,11,2.24
Nd,1,11,2.24
Nd,1,15,2.25
Nd,1,13,2.25
Nd,1,13,2.26
Nd,1,11,2.26
Nd,1,15,2.26
Nd,1,11,2.27
Nd,1,9,2.29
Nd,1,13,2.29
Nd,1,7,2.3
Nd,1,11,2.31
Nd,1,13,2.32
Nd,1,11,2.32
Nd,1,13,2.37
Nd,1,9,2.38
Nd,1,19,2.38
Nd,1,11,2.38
Nd,1,15,2.39
Nd,1,13,2.39
Nd,1,13,2.41
Nd,1,9,2.43
Nd,1,11,2.44
Nd,1,11,2.44
Nd,1,15,2.45
Nd,1,9,2.45
Nd,1,17,2.46
Nd,1,9,2.47
Nd,1,13,2.48
Nd,1,9,2.49
Nd,1,13,2.49
Nd,1,11,2.5
Nd,1,13,2.51
Nd,1,15,2.63
Nd,1,17,2.81
Nd,1,19,3.01
Nd,1,7,2.51
Nd,1,11,2.52
Nd,1,13,2.67
Nd,1,15,2.82
Nd,1,17,2.99
Nd,1,19,3.16
Nd,1,9,2.52
Nd,1,13,2.53
Nd,1,9,2.54
Nd,1,11,2.54
Nd,1,11,2.55
Nd,1,15,2.55
Nd,1,7,2.55
Nd,1,13,2.57
Nd,1,11,2.58
Nd,1,13,2.58
Nd,1,9,2.59
Nd,1,13,2.59
Nd,1,11,2.6
Nd,1,11,2.6
Nd,1,9,2.6
Nd,1,15,2.61
Nd,1,9,2.63
Nd,1,7,2.63
Nd,1,15,2.63
Nd,1,9,2.64
Nd,1,11,2.64
Nd,1,15,2.64
Nd,1,13,2.64
Nd,1,9,2.64
Nd,1,13,2.65
Nd,1,9,2.65
Nd,1,11,2.65
Nd,1,13,2.65
Nd,1,15,2.65
Nd,1,11,2.66
Nd,1,9,2.66
Nd,1,11,2.67
Nd,1,7,2.67
Nd,1,15,2.68
Nd,1,13,2.69
Nd,1,11,2.69
Nd,1,9,2.7
Nd,1,13,2.7
Nd,1,13,2.71
Nd,1,15,2.72
Nd,1,11,2.72
Nd,1,9,2.72
Nd,1,7,2.72
Nd,1,9,2.73
Nd,1,15,2.73
Nd,1,13,2.73
Nd,1,9,2.74
Nd,1,13,2.74
Nd,1,13,2.74
Nd,1,11,2.74
Nd,1,3,2.74
Nd,1,11,2.75
Nd,1,7,2.76
Nd,1,7,2.76
Nd,1,11,2.76
Nd,1,11,2.76
Nd,1,13,2.77
Nd,1,15,2.77
Nd,1,11,2.77
Nd,1,11,2.78
Nd,1,9,2.79
Nd,1,15,2.79
Nd,1,7,2.79
Nd,1,11,2.79
Nd,1,13,2.8
Nd,1,11,2.8
Nd,1,15,2.8
Nd,1,9,2.8
Nd,1,9,2.8
Nd,1,7,2.81
Nd,1,9,2.81
Nd,1,15,2.82
Nd,1,11,2.82
Nd,1,13,2.82
Nd,1,9,2.83
Nd,1,11,2.83
Nd,1,13,2.84
Nd,1,13,2.84
Nd,1,7,2.84
Nd,1,7,2.84
Nd,1,15,2.84
Nd,1,7,2.85
Nd,1,9,2.85
Nd,1,13,2.86
Nd,1,11,2.86
Nd,1,11,2.86
Nd,1,9,2.86
Nd,1,13,2.87
Nd,1,11,2.87
Nd,1,11,2.88
Nd,1,9,2.88
Nd,1,7,2.88
Nd,1,13,2.88
Nd,1,11,2.88
Nd,1,13,2.88
Nd,1,7,2.88
Nd,1,15,2.89
Nd,1,9,2.89
Nd,1,11,2.89
Nd,1,13,2.89
Nd,1,13,2.89
Nd,1,9,2.89
Nd,1,13,2.9
Nd,1,11,2.91
Nd,1,9,2.91
Nd,1,17,2.91
Nd,1,7,2.91
Nd,1,13,2.91
Nd,1,15,2.92
Nd,1,13,2.92
Nd,1,15,3.04
Nd,1,17,3.17
Nd,1,19,3.32
Nd,1,21,3.47
Nd,1,23,3.62
Nd,1,25,3.78
Nd,1,9,2.92
Nd,1,11,2.92
Nd,1,11,2.92
Nd,1,13,2.92
Nd,1,17,2.93
Nd,1,15,2.94
Nd,1,13,2.95
Nd,1,7,2.95
Nd,1,11,2.95
Nd,1,9,2.95
Nd,1,11,2.95
Nd,1,9,2.96
Nd,1,7,2.96
Nd,1,15,2.96
Nd,1,13,2.96
Nd,1,17,2.97
Nd,1,9,2.97
Nd,1,13,2.97
Nd,1,11,2.97
Nd,1,13,2.97
Nd,1,13,2.97
Nd,1,15,2.97
Nd,1,13,2.98
Nd,1,9,2.98
Nd,1,9,2.98
Nd,1,17,2.99
Nd,1,13,2.99
Nd,1,17,3
Nd,1,9,3
Nd,1,11,3
Nd,1,15,3
Nd,1,15,3
Nd,1,9,3
Nd,1,17,3
Nd,1,9,3.01
Nd,1,15,3.01
Nd,1,19,3.01
Nd,1,15,3.01
Nd,1,11,3.01
Nd,1,11,3.02
Nd,1,11,3.03
Nd,1,9,3.04
Nd,1,19,3.04
Nd,1,5,3.05
Nd,1,11,3.05
Nd,1,11,3.05
Nd,1,11,3.05
Nd,1,13,3.05
Nd,1,9,3.05
Nd,1,9,3.06
Nd,1,17,3.06
Nd,1,13,3.06
Nd,1,15,3.07
Nd,1,11,3.07
Nd,1,13,3.07
Nd,1,17,3.07
Nd,1,7,3.07
Nd,1,15,3.07
Nd,1,15,3.08
Nd,1,15,3.08
Nd,1,11,3.08
Nd,1,13,3.09
Nd,1,13,3.09
Nd,1,11,3.09
Nd,1,13,3.21
Nd,1,15,3.3
Nd,1,17,3.39
Nd,1,19,3.51
Nd,1,21,3.67
Nd,1,23,3.83
Nd,1,19,3.09
Nd,1,15,3.1
Nd,1,13,3.1
Nd,1,15,3.1
Nd,1,15,3.1
Nd,1,17,3.11
Nd,1,15,3.11
Nd,1,11,3.11
Nd,1,13,3.11
Nd,1,19,3.12
Nd,1,7,3.12
Nd,1,17,3.12
Nd,1,17,3.12
Nd,1,13,3.12
Nd,1,15,3.12
Nd,1,13,3.13
Nd,1,11,3.13
Nd,1,17,3.13
Nd,1,7,3.13
Nd,1,13,3.14
Nd,1,15,3.14
Nd,1,13,3.14
Nd,1,17,3.15
Nd,1,15,3.15
Nd,1,13,3.15
Nd,1,9,3.16
Nd,1,11,3.16
Nd,1,11,3.16
Nd,1,9,3.16
Nd,1,13,3.16
Nd,1,7,3.16
Nd,1,15,3.16
Nd,1,17,3.16
Nd,1,17,3.17
Nd,1,15,3.17
Nd,1,7,3.17
Nd,1,11,3.17
Nd,1,15,3.17
Nd,1,5,3.17
Nd,1,13,3.18
Nd,1,11,3.18
Nd,1,9,3.18
Nd,1,15,3.18
Nd,1,9,3.18
Nd,1,7,3.18
Nd,1,13,3.18
Nd,1,13,3.18
Nd,1,17,3.19
Nd,1,17,3.19
Nd,1,13,3.19
Nd,1,13,3.19
Nd,1,7,3.2
Nd,1,9,3.2
Nd,1,7,3.2
Nd,1,15,3.2
Nd,1,11,3.21
Nd,1,13,3.33
Nd,1,15,3.45
Nd,1,17,3.57
Nd,1,19,3.71
Nd,1,21,3.84
Nd,1,23,3.98
Nd,1,15,3.21
Nd,1,11,3.21
Nd,1,13,3.23
Nd,1,13,3.23
Nd,1,11,3.23
Nd,1,7,3.23
Nd,1,11,3.23
Nd,1,13,3.4
Nd,1,15,3.54
Nd,1,17,3.69
Nd,1,19,3.88
Nd,1,7,3.24
Nd,1,15,3.24
Nd,1,7,3.24
Nd,1,9,3.25
Nd,1,5,3.26
Nd,1,13,3.26
Nd,1,15,3.26
Nd,1,11,3.26
Nd,1,17,3.26
Nd,1,11,3.27
Nd,1,7,3.27
Nd,1,11,3.27
Nd,1,15,3.27
Nd,1,7,3.27
Nd,1,17,3.28
Nd,1,9,3.28
Nd,1,7,3.28
Nd,1,11,3.28
Nd,1,11,3.29
Nd,1,19,3.29
Nd,1,13,3.29
Nd,1,15,3.29
Nd,1,11,3.3
Nd,1,9,3.3
Nd,1,15,3.3
Nd,1,9,3.31
Nd,1,13,3.31
Nd,1,9,3.31
Nd,1,9,3.31
Nd,1,13,3.31
Nd,1,17,3.32
Nd,1,9,3.32
Nd,1,17,3.32
Nd,1,13,3.32
Nd,1,15,3.33
Nd,1,15,3.33
Nd,1,17,3.47
Nd,1,19,3.63
Nd,1,21,3.78
Nd,1,23,3.92
Nd,1,13,3.33
Nd,1,15,3.33
Nd,1,13,3.34
Nd,1,9,3.34
Nd,1,11,3.43
Nd,1,13,3.56
Nd,1,15,3.67
Nd,1,17,3.79
Nd,1,19,3.93
Nd,1,21,4.08
Nd,1,19,3.35
Nd,1,15,3.35
Nd,1,15,3.35
Nd,1,17,3.49
Nd,1,19,3.64
Nd,1,21,3.79
Nd,1,17,3.35
Nd,1,13,3.35
Nd,1,15,3.36
Nd,1,17,3.36
Nd,1,9,3.37
Nd,1,9,3.38
Nd,1,15,3.38
Nd,1,9,3.38
Nd,1,7,3.38
Nd,1,19,3.38
Nd,1,17,3.39
Nd,1,9,3.39
Nd,1,7,3.39
Nd,1,15,3.39
Nd,1,15,3.39
Nd,1,13,3.4
Nd,1,5,3.4
Nd,1,13,3.4
Nd,1,11,3.41
Nd,1,9,3.41
Nd,1,15,3.41
Nd,1,15,3.41
Nd,1,11,3.41
Nd,1,15,3.42
Nd,1,15,3.42
Nd,1,7,3.42
Nd,1,9,3.42
Nd,1,13,3.42
Nd,1,15,3.42
Nd,1,7,3.42
Nd,1,13,3.43
Nd,1,13,3.43
Nd,1,7,3.43
Nd,1,13,3.44
Nd,1,15,3.44
Nd,1,9,3.44
Nd,1,13,3.44
Nd,1,19,3.44
Nd,1,9,3.44
Nd,1,15,3.45
Nd,1,17,3.45
Nd,1,13,3.45
Nd,1,21,3.45
Nd,1,11,3.45
Nd,1,19,3.45
Nd,1,9,3.45
Nd,1,9,3.45
Nd,1,9,3.46
Nd,1,11,3.54
Nd,1,13,3.64
Nd,1,15,3.75
Nd,1,17,3.87
Nd,1,19,4.01
Nd,1,21,4.14
Nd,1,19,3.46
Nd,1,11,3.46
Nd,1,13,3.46
Nd,1,17,3.46
Nd,1,11,3.46
Nd,1,15,3.47
Nd,1,19,3.47
Nd,1,11,3.47
Nd,1,9,3.47
Nd,1,7,3.47
Nd,1,11,3.47
Nd,1,7,3.47
Nd,1,9,3.5
Nd,1,11,3.54
Nd,1,13,3.66
Nd,1,15,3.8
Nd,1,17,3.95
Nd,1,19,4.1
Nd,1,13,3.48
Nd,1,9,3.48
Nd,1,9,3.48
Nd,1,11,3.48
Nd,1,15,3.48
Nd,1,11,3.49
Nd,1,11,3.49
Nd,1,9,3.5
Nd,1,11,3.5
Nd,1,9,3.5
Nd,1,11,3.51
Nd,1,13,3.51
Nd,1,7,3.51
Nd,1,15,3.52
Nd,1,13,3.52
Nd,1,9,3.52
Nd,1,15,3.52
Nd,1,17,3.52
Nd,1,9,3.53
Nd,1,17,3.53
Nd,1,17,3.54
Nd,1,11,3.54
Nd,1,11,3.54
Nd,1,11,3.54
Nd,1,17,3.54
Nd,1,13,3.55
Nd,1,11,3.55
Nd,1,11,3.55
Nd,1,9,3.56
Nd,1,9,3.56
Nd,1,11,3.56
Nd,1,11,3.56
Nd,1,13,3.57
Nd,1,7,3.57
Nd,1,19,3.57
Nd,1,17,3.57
Nd,1,7,3.57
Nd,1,17,3.58
Nd,1,11,3.58
Nd,1,13,3.58
Nd,1,11,3.58
Nd,1,11,3.58
Nd,1,15,3.59
Nd,1,13,3.59
Nd,1,15,3.59
Nd,1,13,3.59
Nd,1,15,3.6
Nd,1,17,3.6
Nd,1,19,3.6
Nd,1,13,3.62
Nd,1,13,3.63
Nd,1,11,3.63
Nd,1,13,3.63
Nd,1,9,3.64
Nd,1,21,3.64
Nd,1,19,3.64
Nd,1,17,3.64
Nd,1,11,3.65
Nd,1,11,3.65
Nd,1,11,3.66
Nd,1,19,3.66
Nd,1,13,3.66
Nd,1,13,3.66
Nd,1,11,3.66
Nd,1,17,3.66
Nd,1,13,3.67
Nd,1,21,3.67
Nd,1,17,3.68
Nd,1,19,3.69
Nd,1,11,3.69
Nd,1,15,3.69
Nd,1,17,3.69
Nd,1,21,3.7
Nd,1,13,3.7
Nd,1,17,3.7
Nd,1,19,3.71
Nd,1,17,3.72
Nd,1,7,3.72
Nd,1,15,3.72
Nd,1,11,3.72
Nd,1,11,3.73
Nd,1,11,3.73
Nd,1,11,3.73
Nd,1,11,3.74
Nd,1,11,3.74
Nd,1,11,3.74
Nd,1,11,3.74
Nd,1,9,3.74
Nd,1,5,3.75
Nd,1,21,3.76
Nd,1,17,3.76
Nd,1,7,3.77
Nd,1,13,3.77
Nd,1,7,3.78
Nd,1,17,3.78
Nd,1,9,3.78
Nd,1,19,3.8
Nd,1,17,3.81
Nd,1,17,3.82
Nd,1,5,3.83
Nd,1,13,3.84
Nd,1,11,3.86
Nd,1,11,3.86
Nd,1,9,3.87
Nd,1,17,3.87
Nd,1,15,3.87
Nd,1,5,3.87
Nd,1,21,3.88
Nd,1,15,3.89
Nd,1,17,3.89
Nd,1,15,3.91
Nd,1,13,3.91
Nd,1,9,3.91
Nd,1,11,3.91
Nd,1,23,3.93
Nd,1,19,3.94
Nd,1,15,3.94
Nd,1,19,3.96
Nd,1,7,4
Nd,1,9,4
Nd,1,5,4.02
Nd,1,9,4.04
Nd,1,15,4.11
Nd,1,13,4.17
Nd,1,13,4.25
Nd,1,7,4.32
Nd,2,8,0
Nd,2,10,0.06
Nd,2,12,0.18
Nd,2,14,0.32
Nd,2,16,0.47
Nd,2,18,0.63
Nd,2,10,0.2
Nd,2,12,0.38
Nd,2,14,0.56
Nd,2,16,0.74
Nd,2,12,0.55
Nd,2,14,0.68
Nd,2,16,0.82
Nd,2,18,0.98
Nd,2,20,1.14
Nd,2,22,1.3
Nd,2,10,0.74
Nd,2,12,0.86
Nd,2,14,0.99
Nd,2,16,1.12
Nd,2,18,1.26
Nd,2,20,1.41
Nd,2,8,0.93
Nd,2,10,1.04
Nd,2,12,1.16
Nd,2,14,1.28
Nd,2,16,1.41
Nd,2,18,1.54
Nd,2,14,0.99
Nd,2,16,1.17
Nd,2,18,1.36
Nd,2,20,1.56
Nd,2,22,1.77
Nd,2,24,1.99
Nd,2,4,1.08
Nd,2,6,1.09
Nd,2,8,1.14
Nd,2,10,1.35
Nd,2,12,1.49
Nd,2,14,1.53
Nd,2,6,1.2
Nd,2,8,1.32
Nd,2,10,1.45
Nd,2,12,1.6
Nd,2,14,1.65
Nd,2,16,1.8
Nd,2,10,1.22
Nd,2,8,1.23
Nd,2,12,1.25
Nd,2,14,1.34
Nd,2,14,1.49
Nd,2,16,1.52
Nd,2,18,1.72
Nd,2,20,1.95
Nd,2,22,2.18
Nd,2,10,1.25
Nd,2,12,1.33
Nd,2,14,1.5
Nd,2,16,1.69
Nd,2,18,1.88
Nd,2,20,2.08
Nd,2,2,1.27
Nd,2,4,1.29
Nd,2,6,1.34
Nd,2,8,1.41
Nd,2,10,1.5
Nd,2,12,1.62
Nd,2,6,1.35
Nd,2,8,1.52
Nd,2,10,1.7
Nd,2,12,1.88
Nd,2,12,1.36
Nd,2,12,1.37
Nd,2,14,1.53
Nd,2,16,1.67
Nd,2,18,1.85
Nd,2,20,2.04
Nd,2,22,2.25
Nd,2,10,1.4
Nd,2,12,1.55
Nd,2,14,1.69
Nd,2,16,1.85
Nd,2,18,2.02
Nd,2,20,2.22
Nd,2,4,1.42
Nd,2,6,1.5
Nd,2,8,1.6
Nd,2,10,1.73
Nd,2,14,1.44
Nd,2,16,1.6
Nd,2,18,1.77
Nd,2,20,1.95
Nd,2,6,1.46
Nd,2,8,1.52
Nd,2,12,1.75
Nd,2,16,2.07
Nd,2,18,2.25
Nd,2,12,1.52
Nd,2,14,1.69
Nd,2,16,1.85
Nd,2,18,2.02
Nd,2,12,1.53
Nd,2,4,1.58
Nd,2,8,1.59
Nd,2,12,1.78
Nd,2,14,1.9
Nd,2,16,2.3
Nd,2,18,2.3
Nd,2,10,1.62
Nd,2,10,1.64
Nd,2,12,1.81
Nd,2,14,1.97
Nd,2,16,2.11
Nd,2,10,1.68
Nd,2,12,1.7
Nd,2,6,1.71
Nd,2,10,1.86
Nd,2,12,2.04
Nd,2,14,2.25
Nd,2,10,1.72
Nd,2,12,1.74
Nd,2,14,1.78
Nd,2,16,1.9
Nd,2,18,2.06
Nd,2,8,1.75
Nd,2,14,1.92
Nd,2,14,1.75
Nd,2,16,1.75
Nd,2,18,2
Nd,2,20,2.26
Nd,2,14,1.77
Nd,2,10,1.77
Nd,2,8,1.78
Nd,2,6,1.8
Nd,2,10,1.84
Nd,2,14,2.11
Nd,2,14,2.37
Nd,2,12,1.86
Nd,2,12,2.13
Nd,2,14,1.88
Nd,2,16,2.09
Nd,2,18,2.34
Nd,2,12,1.88
Nd,2,6,1.89
Nd,2,8,1.9
Nd,2,14,1.91
Nd,2,16,2.09
Nd,2,4,1.91
Nd,2,6,1.94
Nd,2,8,1.96
Nd,2,8,2.21
Nd,2,12,2.21
Nd,2,10,1.92
Nd,2,12,2.01
Nd,2,12,2.07
Nd,2,12,2.67
Nd,2,16,1.98
Nd,2,18,2.22
Nd,2,16,2
Nd,2,8,2
Nd,2,10,2.01
Nd,2,10,2.03
Nd,2,12,2.18
Nd,2,14,2.33
Nd,2,16,2.44
Nd,2,4,2.05
Nd,2,6,2.07
Nd,2,8,2.1
Nd,2,12,2.28
Nd,2,14,2.53
Nd,2,10,2.05
Nd,2,14,2.05
Nd,2,8,2.07
Nd,2,10,2.08
Nd,2,12,2.09
Nd,2,6,2.1
Nd,2,4,2.1
Nd,2,8,2.13
Nd,2,10,2.15
Nd,2,14,2.17
Nd,2,18,2.18
Nd,2,10,2.22
Nd,2,14,2.23
Nd,2,10,2.24
Nd,2,8,2.25
Nd,2,6,2.28
Nd,2,6,2.29
Nd,2,12,2.32
Nd,2,10,2.33
Nd,2,8,2.36
Nd,2,16,2.38
Nd,2,10,2.42
Nd,2,10,2.44
Nd,2,12,2.44
Nd,2,10,2.45
Nd,2,12,2.48
Nd,2,10,2.49
Nd,2,16,2.52
Nd,2,12,2.56
Nd,2,14,2.56
Nd,2,10,2.56
Nd,2,8,2.58
Nd,2,12,2.59
Nd,2,10,2.61
Nd,2,6,2.63
Nd,2,8,2.64
Nd,2,8,2.65
Nd,2,18,2.69
Nd,2,14,2.71
Nd,2,8,2.71
Nd,2,10,2.72
Nd,2,10,2.75
Nd,2,12,2.75
Nd,2,10,2.77
Nd,2,8,2.78
Nd,2,10,2.78
Nd,2,14,2.8
Nd,2,10,2.81
Nd,2,12,2.81
Nd,2,8,2.83
Nd,2,12,2.87
Nd,2,12,2.87
Nd,2,10,2.87
Nd,2,8,2.88
Nd,2,10,2.88
Nd,2,12,3.03
Nd,2,14,3.16
Nd,2,16,3.34
Nd,2,18,3.52
Nd,2,20,3.72
Nd,2,20,2.89
Nd,2,12,2.9
Nd,2,8,2.9
Nd,2,10,2.9
Nd,2,12,2.91
Nd,2,16,2.91
Nd,2,10,2.92
Nd,2,8,2.93
Nd,2,6,2.94
Nd,2,16,2.94
Nd,2,10,2.95
Nd,2,14,2.95
Nd,2,12,2.96
Nd,2,14,2.97
Nd,2,10,2.98
Nd,2,10,2.98
Nd,2,8,2.99
Nd,2,12,2.99
Nd,2,14,3.01
Nd,2,8,3.01
Nd,2,10,3.02
Nd,2,14,3.03
Nd,2,8,3.03
Nd,2,16,3.04
Nd,2,10,3.05
Nd,2,12,3.06
Nd,2,14,3.07
Nd,2,10,3.07
Nd,2,12,3.08
Nd,2,8,3.09
Nd,2,14,3.09
Nd,2,12,3.1
Nd,2,8,3.11
Nd,2,10,3.21
Nd,2,12,3.32
Nd,2,14,3.44
Nd,2,16,3.58
Nd,2,18,3.75
Nd,2,12,3.11
Nd,2,16,3.11
Nd,2,8,3.12
Nd,2,10,3.12
Nd,2,12,3.12
Nd,2,6,3.13
Nd,2,16,3.13
Nd,2,18,3.14
Nd,2,8,3.14
Nd,2,12,3.14
Nd,2,16,3.14
Nd,2,10,3.15
Nd,2,14,3.15
Nd,2,12,3.16
Nd,2,8,3.16
Nd,2,12,3.17
Nd,2,8,3.18
Nd,2,18,3.18
Nd,2,6,3.19
Nd,2,10,3.2
Nd,2,8,3.2
Nd,2,12,3.21
Nd,2,6,3.21
Nd,2,8,3.3
Nd,2,10,3.4
Nd,2,12,3.51
Nd,2,14,3.65
Nd,2,16,3.81
Nd,2,14,3.21
Nd,2,16,3.23
Nd,2,6,3.23
Nd,2,16,3.23
Nd,2,10,3.24
Nd,2,6,3.24
Nd,2,6,3.24
Nd,2,12,3.25
Nd,2,8,3.25
Nd,2,14,3.25
Nd,2,10,3.25
Nd,2,12,3.26
Nd,2,8,3.26
Nd,2,14,3.26
Nd,2,8,3.27
Nd,2,10,3.27
Nd,2,8,3.28
Nd,2,12,3.28
Nd,2,14,3.28
Nd,2,16,3.28
Nd,2,14,3.28
Nd,2,10,3.29
Nd,2,18,3.3
Nd,2,10,3.31
Nd,2,8,3.31
Nd,2,14,3.32
Nd,2,10,3.32
Nd,2,12,3.32
Nd,2,8,3.32
Nd,2,8,3.34
Nd,2,10,3.34
Nd,2,12,3.35
Nd,2,10,3.35
Nd,2,10,3.36
Nd,2,14,3.36
Nd,2,14,3.37
Nd,2,10,3.37
Nd,2,10,3.38
Nd,2,8,3.38
Nd,2,12,3.38
Nd,2,14,3.54
Nd,2,16,3.73
Nd,2,18,3.93
Nd,2,8,3.38
Nd,2,14,3.39
Nd,2,12,3.39
Nd,2,8,3.4
Nd,2,16,3.4
Nd,2,14,3.4
Nd,2,8,3.41
Nd,2,12,3.41
Nd,2,10,3.41
Nd,2,10,3.42
Nd,2,16,3.42
Nd,2,6,3.42
Nd,2,8,3.43
Nd,2,8,3.43
Nd,2,14,3.44
Nd,2,12,3.44
Nd,2,10,3.44
Nd,2,12,3.44
Nd,2,12,3.45
Nd,2,8,3.45
Nd,2,16,3.45
Nd,2,10,3.46
Nd,2,12,3.66
Nd,2,14,3.86
Nd,2,16,4.03
Nd,2,12,3.46
Nd,2,10,3.46
Nd,2,10,3.47
Nd,2,12,3.47
Nd,2,18,3.47
Nd,2,14,3.48
Nd,2,12,3.49
Nd,2,10,3.49
Nd,2,14,3.5
Nd,2,8,3.5
Nd,2,10,3.51
Nd,2,10,3.51
Nd,2,14,3.52
Nd,2,8,3.54
Nd,2,16,3.54
Nd,2,12,3.54
Nd,2,12,3.55
Nd,2,10,3.55
Nd,2,14,3.56
Nd,2,16,3.56
Nd,2,18,3.56
Nd,2,10,3.57
Nd,2,12,3.58
Nd,2,14,3.58
Nd,2,10,3.59
Nd,2,18,3.6
Nd,2,8,3.6
Nd,2,10,3.6
Nd,2,12,3.61
Nd,2,14,3.61
Nd,2,10,3.62
Nd,2,12,3.63
Nd,2,16,3.63
Nd,2,10,3.63
Nd,2,12,3.64
Nd,2,16,3.64
Nd,2,12,3.65
Nd,2,10,3.66
Nd,2,12,3.67
Nd,2,16,3.67
Nd,2,14,3.68
Nd,2,12,3.69
Nd,2,14,3.7
Nd,2,10,3.7
Nd,2,8,3.7
Nd,2,6,3.7
Nd,2,16,3.71
Nd,2,6,3.72
Nd,2,12,3.74
Nd,2,10,3.74
Nd,2,12,3.75
Nd,2,6,3.76
Nd,2,16,3.76
Nd,2,8,3.76
Nd,2,14,3.76
Nd,2,8,3.77
Nd,2,16,3.77
Nd,2,6,3.77
Nd,2,8,3.78
Nd,2,14,3.78
Nd,2,8,3.79
Nd,2,14,3.79
Nd,2,8,3.79
Nd,2,6,3.8
Nd,2,8,3.8
Nd,2,12,3.81
Nd,2,14,3.81
Nd,2,18,3.82
Nd,2,6,3.82
Nd,2,8,3.82
Nd,2,14,3.82
Nd,2,10,3.82
Nd,2,6,3.83
Nd,2,8,3.83
Nd,2,8,3.83
Nd,2,10,3.83
Nd,2,14,3.84
Nd,2,10,3.84
Nd,2,12,3.84
Nd,2,16,3.85
Nd,2,12,3.85
Nd,2,8,3.86
Nd,2,10,3.87
Nd,2,8,3.87
Nd,2,14,3.88
Nd,2,12,3.88
Nd,2,10,3.89
Nd,2,16,3.89
Nd,2,14,3.89
Nd,2,12,3.9
Nd,2,10,3.9
Nd,2,16,3.9
Nd,2,8,3.91
Nd,2,12,3.91
Nd,2,10,3.92
Nd,2,10,3.93
Nd,2,18,3.94
Nd,2,10,3.95
Nd,2,8,3.95
Nd,2,14,3.95
Nd,2,16,3.95
Nd,2,12,3.96
Nd,2,10,3.96
Nd,2,10,3.97
